"","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"302","ENSMUSG00000002064",0.451003899911271,6.09961103508145,2.78970784644776,0.0137892998796106,0.027427311440542,-3.87851246252463,"Sdf2"
"5482","ENSMUSG00000028182",1.51297262028135,-0.519391530622677,2.78920258202103,0.0138033327133361,0.0274520857665298,-2.94217215413802,"Lrriq3"
"5252","ENSMUSG00000027699",0.832951948137961,3.45675761723308,2.78695864580137,0.0138658219806453,0.0275732136370146,-3.58286121390031,"Ect2"
"7117","ENSMUSG00000031758",-1.32418465184566,1.3100919255372,-2.78653938574679,0.0138775280027034,0.0275933391247629,-3.00720451220987,"Cdyl2"
"12964","ENSMUSG00000059395",-1.15801840488494,-0.595839154123434,-2.78619270181573,0.0138872149040877,0.0276094457608798,-2.8549141491073,"Nkapl"
"14540","ENSMUSG00000078870",1.68374109612035,2.18807568462797,2.78606807726038,0.0138906987180238,0.0276132176457438,-3.41119054714087,"Gm14410"
"3391","ENSMUSG00000022964",-0.23999609024558,6.31799173948368,-2.78501309607726,0.01392022420616,0.0276687508090463,-3.88055972823019,"Tmem50b"
"4591","ENSMUSG00000026276",0.855021634330482,3.92302477064511,2.78486256269525,0.0139244421137487,0.0276739740262284,-3.63573860338047,"Septin2"
"3079","ENSMUSG00000022350",-0.301209123406739,5.60786781742816,-2.78402796199407,0.0139478499546206,0.0277173305104152,-3.81413082102284,"Washc5"
"15821","ENSMUSG00000098188",0.357083501870192,4.60398851108465,2.78380341037689,0.0139541544232327,0.0277266929537552,-3.72696116064506,"Sowahc"
"12905","ENSMUSG00000058743",0.792284264115556,0.368139721124964,2.78355344141129,0.0139611757611156,0.0277374775053031,-3.04806171010581,"Kcnj14"
"2059","ENSMUSG00000020300",0.275349888745462,6.59369342685605,2.78320961733625,0.0139708389880936,0.0277535077900676,-3.92304293218132,"Cpeb4"
"5013","ENSMUSG00000027215",-0.934292445319481,3.72918100000558,-2.78279504443282,0.0139824992633766,0.027773501161813,-3.47201416981877,"Cd82"
"6138","ENSMUSG00000029452",-1.33747860095657,-0.434710215761939,-2.78209429433568,0.0140022300582224,0.0278095186503827,-2.85030436959069,"Tmem116"
"7711","ENSMUSG00000033066",-0.396360378553966,6.2279647621165,-2.78186567807052,0.0140086729827586,0.0278191401862084,-3.87207663809036,"Gas7"
"15221","ENSMUSG00000090066",-1.47157262913013,0.333435937361662,-2.78101067147062,0.0140327945444754,0.0278638626642384,-2.90420206482799,"1110002E22Rik"
"1611","ENSMUSG00000018398",-0.295526131496998,5.93530862415784,-2.78012180679324,0.0140579140919112,0.0279105563376253,-3.85721840640629,"Septin8"
"6446","ENSMUSG00000030218",-0.980266582749146,3.99022757717555,-2.7796029827919,0.0140725963766195,0.0279365196006257,-3.4887008601815,"Mgp"
"941","ENSMUSG00000007440",-0.910069364011263,3.2090403227268,-2.77846170021095,0.0141049461589146,0.0279975459568601,-3.35187255951001,"Pcdha10"
"15532","ENSMUSG00000096056",-4.21266141326043,1.58941030017586,-2.77839782172027,0.0141067589349241,0.0279979510210307,-2.89037571832736,"Gm21986"
"13718","ENSMUSG00000068101",-1.10391445495899,1.30161286468358,-2.77780729669871,0.0141235278709067,0.0280280363814436,-3.05311507980963,"Cenpm"
"5080","ENSMUSG00000027340",-0.54087823253678,6.56046981904267,-2.77756324683267,0.0141304637238291,0.0280386034260085,-3.90163668387214,"Slc23a2"
"15132","ENSMUSG00000087445",1.06557068079556,0.00860965832019447,2.7773335419879,0.014136994916071,0.0280483651982786,-3.01776594712437,"Gm14286"
"2194","ENSMUSG00000020566",1.4969732430408,-0.520545992668744,2.77690551128061,0.0141491729256404,0.0280565872153639,-2.94748011112849,"Atp6v1c2"
"3417","ENSMUSG00000023019",-0.637399793608902,2.63479464074298,-2.77690458189752,0.0141491993788352,0.0280565872153639,-3.31542336276575,"Gpd1"
"6768","ENSMUSG00000030946",0.344401151885868,4.87117112884298,2.77692156690075,0.0141487159392734,0.0280565872153639,-3.77302260264563,"Lhpp"
"10330","ENSMUSG00000041907",-0.399095200002112,3.86606039434417,-2.77709547560653,0.0141437669457031,0.0280565872153639,-3.5732844848822,"Gpr45"
"13697","ENSMUSG00000067847",-0.565376906388914,5.08395168046781,-2.77706226503307,0.0141447119031367,0.0280565872153639,-3.71795680255875,"Romo1"
"440","ENSMUSG00000003032",-0.800084583445617,2.68119439569159,-2.7768077925429,0.0141519545743219,0.0280588536581793,-3.29842407014873,"Klf4"
"9361","ENSMUSG00000038664",-0.378550164715233,7.50959938946053,-2.77633294389485,0.0141654791161867,0.0280824693630383,-3.95159586734082,"Herc1"
"12096","ENSMUSG00000052331",-0.289694609271676,5.17656396207732,-2.7751918743714,0.014198030169444,0.0281437946547841,-3.76751155640736,"Ankrd44"
"13123","ENSMUSG00000060735",-0.747767589166545,2.62148481879686,-2.77511164283537,0.0142003216492084,0.0281451313042731,-3.32045992314592,"Rxfp3"
"5005","ENSMUSG00000027200",-0.368790917594853,6.74651282982689,-2.77424057180208,0.014225223294841,0.0281912760445699,-3.92680225682141,"Sema6d"
"8072","ENSMUSG00000034379",0.503054222760495,2.986572378591,2.7733999038346,0.01424929600434,0.0282325532399286,-3.49553278346301,"Wdr5b"
"9966","ENSMUSG00000040557",-0.529653316760456,2.08310525016095,-2.77342523182451,0.0142485701542413,0.0282325532399286,-3.22789336063457,"Mettl27"
"12490","ENSMUSG00000055240",0.547784746153661,3.35404315403359,2.77237440825316,0.0142787148554386,0.0282876213254471,-3.56137038029854,"Zfp101"
"1852","ENSMUSG00000019873",-0.436327759537598,5.98457389925808,-2.77177938318939,0.0142958116346208,0.028318268346112,-3.86628185180282,"Reep3"
"1286","ENSMUSG00000014850",0.378625870759646,4.71417292697481,2.77087773089438,0.0143217565803426,0.0283664335409448,-3.76667562119094,"Msh3"
"3359","ENSMUSG00000022887",-0.298951299704115,5.79038936158877,-2.77052836122071,0.0143318219384982,0.0283831393966344,-3.85525655078175,"Masp1"
"1767","ENSMUSG00000019505",-0.333217789651518,10.3254584074667,-2.77032665301065,0.0143376362892748,0.0283914235952372,-3.93489631412491,"Ubb"
"14095","ENSMUSG00000072966",0.27571381357189,7.2917620358259,2.77026552811965,0.0143393987001927,0.0283916831601995,-3.96823117889632,"Gprasp2"
"730","ENSMUSG00000005413",-0.650732013300475,2.89415444157276,-2.7694982474237,0.0143615395645137,0.0284322869503806,-3.35405525158342,"Hmox1"
"14159","ENSMUSG00000073599",0.599114928902108,2.81309145905011,2.76928144725249,0.0143678016218741,0.0284414489794241,-3.46715951719435,"Ecscr"
"16622","ENSMUSG00000111905",1.01670249728338,-0.182508327034851,2.76887549633903,0.0143795342397555,0.0284614368143643,-3.0175253057306,"Gm48045"
"11596","ENSMUSG00000048899",0.293503567118094,5.15732728890479,2.76863490954513,0.014386491964268,0.0284687329330437,-3.83173001508192,"Rimkla"
"12403","ENSMUSG00000054640",-0.444918318850099,8.03377875365931,-2.76863872193585,0.0143863816851702,0.0284687329330437,-3.97023772135145,"Slc8a1"
"101","ENSMUSG00000000766",-1.05359868920187,0.415372255116565,-2.76857018421591,0.0143883643663615,0.0284692011632737,-2.96616266301823,"Oprm1"
"1634","ENSMUSG00000018501",-0.250703356634913,7.55717165750164,-2.76814719055598,0.01440060673459,0.0284901852459708,-3.96949679622447,"Ncor1"
"2260","ENSMUSG00000020686",-1.1092276478567,-0.695097173221468,-2.76805423599101,0.0144032983993542,0.0284922715778996,-2.89611094408553,"Gas2l2"
"3961","ENSMUSG00000024830",-0.899139869508184,4.61873799804897,-2.7677135745814,0.0144131670317009,0.0285085531332791,-3.64540737577885,"Rps6kb2"
"3758","ENSMUSG00000024357",-0.437857962183503,3.82790007945096,-2.76700690310765,0.014433659557101,0.0285446743788033,-3.56112935533227,"Sil1"
"13462","ENSMUSG00000063785",0.405034721216658,4.2652300820305,2.76697073250062,0.014434709216723,0.0285446743788033,-3.72062726222484,"Utp14a"
"1134","ENSMUSG00000010651",-1.53604294804832,-0.106783306657007,-2.76660421706291,0.0144453495595454,0.0285558500851858,-2.89334095619466,"Acaa1b"
"2617","ENSMUSG00000021375",-0.402133272311363,5.76491386853463,-2.76655001688991,0.0144469236957056,0.0285558500851858,-3.84601550961538,"Kif13a"
"10552","ENSMUSG00000042699",-0.389462123615157,7.71734857793447,-2.76660493651783,0.0144453286655288,0.0285558500851858,-3.9733496235194,"Dhx9"
"12062","ENSMUSG00000052062",-0.504130379015392,3.14618614477036,-2.76667608900783,0.0144432624386967,0.0285558500851858,-3.44571285439876,"Pard3b"
"6247","ENSMUSG00000029661",-1.1537798112435,6.97143296971257,-2.76645948165274,0.0144495534828541,0.028557804771246,-3.92763832278189,"Col1a2"
"2658","ENSMUSG00000021481",0.292217761185116,5.03418650547744,2.76622620438025,0.0144563316551095,0.0285679568667566,-3.80942254032763,"Zfp346"
"2462","ENSMUSG00000021057",0.313661077018756,5.23644068228482,2.76605696169567,0.0144612511514251,0.0285744340417123,-3.83841366245913,"Akap5"
"14996","ENSMUSG00000086158",0.563975004824286,2.24460286641673,2.76577063418248,0.0144695777352101,0.0285876411515038,-3.38261863457978,"Pierce2"
"4097","ENSMUSG00000025130",-0.257024501207519,8.04077768333339,-2.76554020338674,0.0144762821866767,0.0285976407692306,-3.97696693551029,"P4hb"
"14434","ENSMUSG00000076435",-0.369440915274247,3.60389905781768,-2.76472783180157,0.0144999424365502,0.0286411301969946,-3.54554095455815,"Acsf2"
"12338","ENSMUSG00000054135",0.836883220179892,-0.297296860850251,2.76452403042355,0.0145058840200027,0.0286496147848533,-2.99750637360372,"A430110L20Rik"
"7136","ENSMUSG00000031789",-1.11369829310843,-0.0849706915455389,-2.7637461143429,0.0145285849563785,0.0286911939839795,-2.90556009836844,"Cngb1"
"3765","ENSMUSG00000024378",0.539774177752671,5.07994421407779,2.76331059979286,0.014541309074629,0.0287130636640393,-3.8431605758826,"Stard4"
"12137","ENSMUSG00000052581",0.351362893353465,4.85647219782276,2.76311789903334,0.0145469425260516,0.028720928839864,-3.79455001159717,"Lrrtm4"
"385","ENSMUSG00000002688",0.324911865213529,3.3587743075056,2.7627539292077,0.014557588669397,0.0287373991594254,-3.56663983204637,"Prkd1"
"10663","ENSMUSG00000043313",-0.669080442733681,3.68221527321105,-2.76271981110586,0.0145585870138275,0.0287373991594254,-3.52500498005673,"Pcdhb19"
"11913","ENSMUSG00000051007",-0.420350904453349,4.63413935943177,-2.76258551307485,0.0145625174117312,0.0287418975996563,-3.71026959576393,"Gatd1"
"13224","ENSMUSG00000061684",1.94942151075702,-0.643297420675564,2.76245947994511,0.0145662068636949,0.0287459195210052,-2.94114766065946,"Rpl21-ps8"
"11119","ENSMUSG00000046062",-0.33405422971679,5.8716014547307,-2.76217821280871,0.0145744438557379,0.0287589139303018,-3.8821713092224,"Ppp1r15b"
"11439","ENSMUSG00000047910",-0.699733134998294,2.88447062585146,-2.76178989096928,0.0145858234052677,0.028778105718771,-3.37671448236161,"Pcdhb16"
"5960","ENSMUSG00000029096",-0.939927095733958,3.59673971725606,-2.76161223718829,0.0145910323218637,0.028785119760793,-3.47432720884933,"Htra3"
"10849","ENSMUSG00000044501",0.911666651379089,1.73259623925362,2.76137605092512,0.0145979602416379,0.0287955230698703,-3.31808055660062,"Zfp758"
"9988","ENSMUSG00000040620",-0.352939294618221,5.10573203990935,-2.7598384563232,0.0146431397366363,0.0288813694442905,-3.79026705358133,"Dhx33"
"3069","ENSMUSG00000022329",0.469866898433584,3.82626280267633,2.75921633118245,0.0146614583098796,0.0289142232776367,-3.66549996724666,"Stk3"
"3801","ENSMUSG00000024459",0.715147749513528,2.15310916264532,2.75909070751602,0.0146651600159191,0.0289182466482049,-3.38617114443706,"H2-M5"
"3878","ENSMUSG00000024621",-0.70963587419182,5.21365491115432,-2.75879479065695,0.0146738832725386,0.0289321699870014,-3.78198876905309,"Csf1r"
"1412","ENSMUSG00000015950",-0.634088540416934,1.98106169403928,-2.75822040251902,0.0146908298841018,0.0289623021412447,-3.23906082963186,"Ncf1"
"14917","ENSMUSG00000085389",-0.572483552289088,2.74808876316868,-2.75802912024894,0.0146964776443652,0.0289701548218974,-3.42309710209332,"1700003M07Rik"
"3978","ENSMUSG00000024866",-1.1727828816344,0.180042083287763,-2.75787648019313,0.0147009859738106,0.0289757598967384,-2.94338912017467,"Acy3"
"8616","ENSMUSG00000036339",-0.647297382885643,4.03006200879062,-2.75767284543789,0.0147070025559697,0.0289821262934962,-3.61425279095925,"Tmem260"
"9195","ENSMUSG00000038214",-0.463485379891755,3.68859541121175,-2.75765443904815,0.0147075465079383,0.0289821262934962,-3.55838711251541,"Bend3"
"11785","ENSMUSG00000050122",0.736354249178212,0.19497181217098,2.75623541876197,0.0147495406901316,0.0290615879283426,-3.06312312810493,"Vwa3b"
"14533","ENSMUSG00000078851",-0.387410139033717,4.87275934420718,-2.75533149477659,0.0147763518459846,0.0291111192582653,-3.77023240226072,"H2ac25"
"450","ENSMUSG00000003119",-0.391255042775499,4.37254745064845,-2.75511014866302,0.0147829243626696,0.0291174757365213,-3.68911851840947,"Cdk12"
"14053","ENSMUSG00000072437",0.418352663619442,5.04305165459889,2.75516385925324,0.0147813292525893,0.0291174757365213,-3.8385396983129,"Nanos1"
"14124","ENSMUSG00000073374",1.16752567730622,1.0674604624059,2.75480752065061,0.0147919150037812,0.0291318873742003,-3.19537010997896,"C030034I22Rik"
"4258","ENSMUSG00000025474",-0.40147669773179,5.79532165685879,-2.75339558711873,0.0148339316552135,0.0292113313563404,-3.87901793918416,"Tubgcp2"
"13960","ENSMUSG00000071234",-0.572402215295721,4.2484332769868,-2.75324768770166,0.0148383395732316,0.029216705728309,-3.64293185577622,"Syndig1l"
"947","ENSMUSG00000007589",0.405446692595055,3.69399623279335,2.75206971929612,0.0148734925188892,0.0292826090270076,-3.65002931368793,"Tinf2"
"624","ENSMUSG00000004535",0.275885237208398,7.12400090131413,2.75198673434586,0.014875971999809,0.0292828042927895,-4.00079222322614,"Tax1bp1"
"16812","ENSMUSG00000114854",0.970565242389796,-0.58951363413467,2.75195377924184,0.0148769567660794,0.0292828042927895,-2.97723350906565,"Gm34354"
"14808","ENSMUSG00000083623",1.98425415038175,-0.358024966122209,2.75186674016948,0.0148795579765469,0.0292846123514444,-2.99858304846221,"Gm7224"
"15103","ENSMUSG00000087221",-0.718631428578288,1.38241165814071,-2.7516898910144,0.0148848445693478,0.0292917045324433,-3.1152337961908,"Oxct1as"
"12226","ENSMUSG00000053181",0.868115527396157,-0.881792681106859,2.75109320046128,0.014902695023394,0.0293235165841888,-2.96300203279787,"A830005F24Rik"
"11290","ENSMUSG00000047037",0.429042609616078,5.95388725735156,2.75101276379471,0.014905102935138,0.0293249391231225,-3.94655570303346,"Nipa1"
"5888","ENSMUSG00000028969",0.393386582081446,6.45138692366044,2.75073669646531,0.0149133700184035,0.0293378876229563,-3.97941764450885,"Cdk5"
"4040","ENSMUSG00000024978",-0.430366274669414,6.71294006879515,-2.74968102839949,0.0149450239758058,0.0293968351350502,-3.96745037415841,"Gpam"
"6937","ENSMUSG00000031379",0.703853715482325,1.3500453387903,2.74935876626814,0.0149546999030735,0.0294092200127787,-3.28909621125055,"Pir"
"9075","ENSMUSG00000037887",-0.282314245199748,7.27151408139532,-2.74936909352141,0.0149543897328817,0.0294092200127787,-4.00043017551951,"Dusp8"
"2664","ENSMUSG00000021488",-0.279837757328049,7.24608326015291,-2.74865995387536,0.0149757026329258,0.0294471956415592,-4.00195854745767,"Nsd1"
"5634","ENSMUSG00000028514",-0.248152018166613,6.64874273537417,-2.74852966038318,0.0149796217518679,0.0294515744430083,-3.97689147446267,"Usp24"
"11897","ENSMUSG00000050926",0.74486870946953,1.06857103866712,2.74843719831566,0.0149824035365592,0.0294537163843078,-3.18883096799885,"Dcaf12l2"
"1161","ENSMUSG00000011427",-0.392289919280094,3.95395296724803,-2.74692019457926,0.0150281152228953,0.0295402436570217,-3.64204803145585,"Zfp790"
"1584","ENSMUSG00000018169",-0.662641745511029,3.13455197089639,-2.7467866900599,0.0150321445658312,0.029544827106011,-3.45267457792791,"Mfng"
"15672","ENSMUSG00000097328",-0.555756879909915,2.00740850232633,-2.74669222024814,0.0150349964224922,0.0295470954987639,-3.27018112707006,"Tnfsf12"
"6477","ENSMUSG00000030276",-1.07407435137085,2.92044702687801,-2.74624717209947,0.0150484386034982,0.0295694438444426,-3.39068680409482,"Ttll3"
"13128","ENSMUSG00000060791",0.73706491943108,1.01174123011803,2.74620323351384,0.0150497663510729,0.0295694438444426,-3.22357595542292,"Gmfg"
"15912","ENSMUSG00000100774",1.01491738740072,0.743990173594805,2.7460504964519,0.0150543826829017,0.0295751751002621,-3.19608683107163,"Gm7329"
"11512","ENSMUSG00000048368",0.967900112394646,1.34612552002304,2.74566646056647,0.015065995866993,0.0295946492177366,-3.27255917674673,"Omd"
"1460","ENSMUSG00000016528",-0.443981610160491,5.12360690657556,-2.74455045736927,0.0150997929390998,0.0296543439756367,-3.8087715700147,"Mapkapk2"
"9512","ENSMUSG00000039115",-0.744709779766251,2.76066157910465,-2.74459641495395,0.0150983997084214,0.0296543439756367,-3.40254272072965,"Itga9"
"12830","ENSMUSG00000058070",-0.305935934698258,5.96351217217427,-2.74426334030492,0.0151084998804028,0.029668095669472,-3.92639575211209,"Eml1"
"5778","ENSMUSG00000028772",0.27492314393197,5.27325776974013,2.74371848322297,0.01512503627576,0.0296938670438045,-3.89135000453004,"Zcchc17"
"13904","ENSMUSG00000070644",0.467228233814597,3.26938603587723,2.74376997246245,0.0151234728285883,0.0296938670438045,-3.59969972671857,"Etnk2"
"2843","ENSMUSG00000021871",0.938505157102616,2.35874987947479,2.74307016123715,0.0151447356872794,0.0297291878977454,-3.48026005921062,"Gm49342"
"10897","ENSMUSG00000044786",-0.778239234337866,1.23865949178965,-2.74290278342873,0.0151498255381299,0.0297358253823855,-3.11577662197739,"Zfp36"
"15319","ENSMUSG00000091476",1.59820117400793,-0.580613056987084,2.74252151776475,0.0151614257713386,0.0297552383992305,-3.02389813048265,"Catspere2"
"15941","ENSMUSG00000101330",4.08272218502673,0.738976506070961,2.74203995437563,0.0151760899275954,0.0297806594993653,-3.32759313886542,"Gm10193"
"14981","ENSMUSG00000085982",0.788389132506528,-0.0177988733575981,2.74158558447398,0.0151899386154522,0.0298044748211196,-3.06925234999019,"9530051G07Rik"
"16217","ENSMUSG00000105945",0.864794461407167,-0.493146800608403,2.74125559823736,0.0152000039052771,0.0298208621313766,-3.00341423898138,"Gm43570"
"16095","ENSMUSG00000104080",0.745654569561375,1.11024505842897,2.74097311782855,0.0152086253003716,0.0298344132921176,-3.26895798793575,"Gm38279"
"8094","ENSMUSG00000034462",-0.415270218277805,5.40120353120381,-2.74088080813215,0.0152114436500232,0.0298365789794887,-3.85582667203183,"Pkd2"
"14794","ENSMUSG00000083287",5.50534872333051,-1.1179809694966,2.74008907605212,0.0152356371834534,0.02988066593879,-3.05661269170236,"Idi1-ps1"
"1867","ENSMUSG00000019906",0.443182740767984,3.34752723389423,2.73989560595653,0.015241554857627,0.0298889037455933,-3.61639998138551,"Lin7a"
"7655","ENSMUSG00000032869",-0.351800661979454,5.23465574693275,-2.73968530463477,0.0152479898756136,0.0298981541004033,-3.83951515458636,"Psmf1"
"4323","ENSMUSG00000025644",-1.36385600465422,0.270602547691037,-2.73949555477247,0.0152537982983337,0.0299061738857947,-2.98926816455953,"Gm7628"
"2878","ENSMUSG00000021945",0.255410425434912,6.55761540843396,2.73915443345304,0.0152642457374916,0.0299232859670313,-4.00542348545536,"Zmym2"
"10297","ENSMUSG00000041774",-0.337101151686697,4.18252894946005,-2.73880546411955,0.0152749407114446,0.029940879394299,-3.69311592638271,"Ydjc"
"11841","ENSMUSG00000050555",0.625957882538225,3.20329767107312,2.73866805486701,0.0152791539288155,0.0299457652001245,-3.62562418741313,"Hyls1"
"15206","ENSMUSG00000089957",0.740418855685117,0.547926168869829,2.73859078201571,0.015281523749564,0.0299470374211701,-3.16739879088381,"A830011K09Rik"
"2632","ENSMUSG00000021413",0.340938567956277,6.72594253568894,2.737773710375,0.015306603687459,0.0299873374432906,-4.01866406097328,"Prpf4b"
"8971","ENSMUSG00000037536",-0.390999862622775,4.63084805846574,-2.73782908946318,0.015304902572143,0.0299873374432906,-3.74759523820356,"Fbxo34"
"14451","ENSMUSG00000078201",-0.831532806926198,1.93435370196213,-2.73775243426141,0.0153072572883357,0.0299873374432906,-3.24253138341588,"Tmem203"
"2796","ENSMUSG00000021759",0.301435997855426,4.62418489175264,2.7375189921838,0.0153144303908488,0.0299980131145,-3.8012374408659,"Plpp1"
"16542","ENSMUSG00000110547",1.76328088969986,-0.928771170547589,2.73676349617023,0.0153376672659941,0.0300401486717714,-2.98951864480125,"Gm29773"
"4577","ENSMUSG00000026245",0.277953965908347,5.87870168348443,2.73648187276486,0.0153463379268079,0.0300537487654062,-3.96667781020225,"Farsb"
"6384","ENSMUSG00000030067",-0.334925164204072,6.53046003919343,-2.73476509848986,0.0153992970275611,0.0301540690220155,-3.98813505244777,"Foxp1"
"749","ENSMUSG00000005575",-0.372578554518339,6.71123964653806,-2.73441159630711,0.0154102238361219,0.0301720706090523,-4.0037773948372,"Ube2m"
"9507","ENSMUSG00000039106",-0.484284907682723,3.62771996410157,-2.73333273290729,0.0154436181403756,0.0302340528813381,-3.59035924156132,"Htr5a"
"13484","ENSMUSG00000063919",-0.548447629680063,5.77344490191001,-2.73281700892527,0.0154596062185828,0.0302619487828382,-3.91124701430228,"Srrm4"
"13513","ENSMUSG00000064202",0.683220290198971,0.830381763886924,2.73256548272879,0.0154674096563339,0.0302738189000039,-3.22192083976106,"Spata6l"
"14494","ENSMUSG00000078588",-1.11069574241947,2.09065180556192,-2.73235124882189,0.0154740591338715,0.0302834279957157,-3.26064371581641,"Ccdc24"
"6228","ENSMUSG00000029629",0.270914268700711,6.96488637729478,2.73190074971583,0.0154880509404779,0.0303074025824238,-4.03633441508481,"Phf14"
"2310","ENSMUSG00000020777",-0.303821359255023,7.15251336777413,-2.73184460700661,0.0154897955049423,0.0303074087653756,-4.03192498488779,"Acox1"
"171","ENSMUSG00000001228",-1.06333491052953,4.27240021135531,-2.73103277134939,0.0155150435700485,0.030353396840504,-3.6509952168519,"Uhrf1"
"1761","ENSMUSG00000019467",-0.476710436433269,5.72717735725829,-2.73075416644701,0.0155237173585278,0.0303669525579204,-3.91356434920055,"Arhgef25"
"13758","ENSMUSG00000068587",1.03596064752802,-0.87997952956003,2.73043402974805,0.0155336899533413,0.0303830456223816,-2.98772350543082,"Mgam"
"14990","ENSMUSG00000086108",0.829989645557175,0.443428108726756,2.72984642730976,0.0155520105374488,0.0304154614444048,-3.19154440418121,"Gm5602"
"15057","ENSMUSG00000086815",0.796158250020304,0.0696545979360455,2.72953747870812,0.0155616514957134,0.0304308969248759,-3.11229138953083,"3110082J24Rik"
"9320","ENSMUSG00000038544",0.321152825042012,4.86483243464371,2.72938626785074,0.0155663722465102,0.0304367085246897,-3.86767777236278,"Inip"
"2174","ENSMUSG00000020524",-0.313497919920179,7.68388423922492,-2.7293228077142,0.0155683538632625,0.0304371636302202,-4.04577517599608,"Gria1"
"13318","ENSMUSG00000062563",0.603513070555705,1.46168897230043,2.72916579413266,0.0155732578455849,0.0304433314101494,-3.28750943929348,"Cys1"
"4666","ENSMUSG00000026458",-0.365984036692065,6.14846791506899,-2.72898958438204,0.0155787631607719,0.0304506731862168,-3.97023656313869,"Ppfia4"
"11671","ENSMUSG00000049404",0.785199685520422,0.282224425094433,2.72878581791367,0.0155851317797341,0.0304597005608638,-3.11567281818261,"Rarres1"
"8542","ENSMUSG00000036067",-0.788099476383875,3.63871010760186,-2.72624095748564,0.0156648828168397,0.0306121289629776,-3.57544502627522,"Slc2a6"
"4533","ENSMUSG00000026162",0.81885999433267,1.03419971563206,2.72600754919488,0.0156722171385399,0.030623023136763,-3.25273987958818,"Nhej1"
"10272","ENSMUSG00000041697",-0.432626601380518,7.78089281830099,-2.72580911466449,0.01567845510496,0.0306317728611051,-4.05151923215688,"Cox6a1"
"6076","ENSMUSG00000029328",0.554692996450896,8.13907383643717,2.72549698551613,0.0156882720286562,0.030637195510181,-4.05304276899921,"Hnrnpdl"
"9290","ENSMUSG00000038482",-0.201140446234027,6.38823739988141,-2.72554191270938,0.0156868586353079,0.030637195510181,-4.00440809807275,"Tfdp1"
"9335","ENSMUSG00000038587",-0.388401240230467,7.30473531831215,-2.72552775775956,0.0156873039316355,0.030637195510181,-4.04458190958572,"Akap12"
"10935","ENSMUSG00000045007",-0.616664884143733,4.98299553953016,-2.72555210735744,0.0156865379325096,0.030637195510181,-3.80472652305394,"Tubg2"
"16893","ENSMUSG00000116498",1.37531202842365,-1.04044463372135,2.72501751055481,0.0157033638212168,0.0306632271899986,-2.98430753957327,"Gm38563"
"16668","ENSMUSG00000112739",1.03483950827243,-0.496014132426485,2.72491688801541,0.0157065327666033,0.0306659744525425,-3.03889874332202,"Gm20597"
"9329","ENSMUSG00000038569",0.57063040518174,3.05814439287097,2.72484643789438,0.0157087518486329,0.0306668667609205,-3.57341484590252,"Rad9b"
"15142","ENSMUSG00000087519",1.08790578161344,-0.844889564303036,2.7239619428661,0.015736638071423,0.0307178610357835,-2.98835838590165,"AV039307"
"16463","ENSMUSG00000109714",2.26439743835817,0.10512439350845,2.72360201910465,0.0157479994079298,0.0307365909718078,-3.18673154352949,"Gm35021"
"11527","ENSMUSG00000048445",-0.899921395150112,3.20266731198744,-2.72340369121339,0.0157542632101983,0.0307453685703399,-3.49910456138142,"Ccdc57"
"1525","ENSMUSG00000017639",-0.345837794389543,7.36879090135358,-2.7230683577948,0.0157648595544519,0.030762598462348,-4.05215395260069,"Rab11fip4"
"10826","ENSMUSG00000044350",0.568228062119222,2.08556025008262,2.72284632109383,0.0157718795840649,0.0307728466682808,-3.43554469868823,"Lacc1"
"2226","ENSMUSG00000020630",-0.486525343859893,2.97558836213361,-2.72250377530692,0.0157827156291788,0.0307884795073328,-3.49639154705657,"Rnaseh1"
"15567","ENSMUSG00000096753",-0.551790304746361,1.41193377559323,-2.72248120365763,0.0157834299106196,0.0307884795073328,-3.20627937695615,"Fam181a"
"6216","ENSMUSG00000029608",-0.28412553169084,6.8789651852678,-2.72195431267782,0.0158001123078608,0.0308175674779793,-4.03956859892894,"Rph3a"
"9384","ENSMUSG00000038732",0.525142060826238,1.64279719319459,2.72174510532307,0.0158067409548271,0.0308270416380336,-3.34277938158864,"Mboat1"
"437","ENSMUSG00000002996",0.365641800871762,5.30608044917229,2.72152754421758,0.0158136371425142,0.0308370353869263,-3.92816021175653,"Hbp1"
"5168","ENSMUSG00000027520",0.416379266592449,5.58663398194293,2.72092705464779,0.0158326864013347,0.0308707230706732,-3.97639307539491,"Zdbf2"
"15602","ENSMUSG00000097047",1.39775587704408,-0.798254055987711,2.72083568173788,0.0158355869598332,0.0308729198441736,-3.06507266818527,"1110020A21Rik"
"10157","ENSMUSG00000041238",0.464586145712458,3.37636106545594,2.7205844488138,0.0158435647960091,0.0308850136323637,-3.66238847509155,"Rbbp8"
"2709","ENSMUSG00000021592",0.458149373433271,3.00303509583855,2.72023123547567,0.0158547875743229,0.0309034296050527,-3.61020298018207,"Arsk"
"8493","ENSMUSG00000035875",1.24013130800815,-1.19323256599273,2.71924490156812,0.0158861674906748,0.0309611264286343,-2.98754657300536,"AI182371"
"9701","ENSMUSG00000039720",0.885631072629077,0.679602452051705,2.71917410601753,0.0158884221407765,0.0309620534025388,-3.19896014024297,"Got1l1"
"15864","ENSMUSG00000099632",0.839688862983841,1.15778930359742,2.7184770322669,0.0159106386326146,0.0310018758130345,-3.29473900743356,"2900093K20Rik"
